time/s	Ewe/V	<I>/mA	cycle number	
9.536468830657526E+003	2.8520525E-001	-2.606933867261346E-002	1.000000000000000E+000
9.539801930617177E+003	2.8619266E-001	-2.582779806955371E-002	1.000000000000000E+000
9.543135030576843E+003	2.8717247E-001	-2.557107988470796E-002	1.000000000000000E+000
9.546468130536436E+003	2.8815266E-001	-2.532164596109993E-002	1.000000000000000E+000
9.549801230496087E+003	2.8915244E-001	-2.507196248621618E-002	1.000000000000000E+000
9.553134330455738E+003	2.9018465E-001	-2.482507093891745E-002	1.000000000000000E+000
9.556467430415389E+003	2.9117978E-001	-2.459164829376759E-002	1.000000000000000E+000
9.559800530375040E+003	2.9218435E-001	-2.435092419195735E-002	1.000000000000000E+000
9.563133630334662E+003	2.9318291E-001	-2.410827657430054E-002	1.000000000000000E+000
9.566466730294320E+003	2.9417259E-001	-2.388522426732062E-002	1.000000000000000E+000
9.569799830253964E+003	2.9518855E-001	-2.364524148344482E-002	1.000000000000000E+000
9.573132930213607E+003	2.9618016E-001	-2.339741118745053E-002	1.000000000000000E+000
9.576465930173254E+003	2.9718250E-001	-2.315621010522950E-002	1.000000000000000E+000
9.579799030132941E+003	2.9817522E-001	-2.291205824293918E-002	1.000000000000000E+000
9.583132130092534E+003	2.9916501E-001	-2.266520457815994E-002	1.000000000000000E+000
9.586465230052185E+003	3.0016708E-001	-2.243110275011340E-002	1.000000000000000E+000
9.589798330011836E+003	3.0118462E-001	-2.218839985887866E-002	1.000000000000000E+000
9.593131429971458E+003	3.0219036E-001	-2.195377568747808E-002	1.000000000000000E+000
9.596464529931138E+003	3.0314893E-001	-2.171975597279191E-002	1.000000000000000E+000
9.599797629890774E+003	3.0416611E-001	-2.148259795687687E-002	1.000000000000000E+000
9.603130729850425E+003	3.0515906E-001	-2.124470003686119E-002	1.000000000000000E+000
9.606463829810062E+003	3.0616114E-001	-2.100430310661222E-002	1.000000000000000E+000
9.609796929769727E+003	3.0716744E-001	-2.076095372970854E-002	1.000000000000000E+000
9.613129929729374E+003	3.0814913E-001	-2.051960533962249E-002	1.000000000000000E+000
9.616463029689039E+003	3.0915484E-001	-2.031692109095349E-002	1.000000000000000E+000
9.619796129648632E+003	3.1016925E-001	-2.009409540373730E-002	1.000000000000000E+000
9.623129229608341E+003	3.1116623E-001	-1.985843446944055E-002	1.000000000000000E+000
9.626462329567934E+003	3.1215301E-001	-1.964787164279613E-002	1.000000000000000E+000
9.629795429527585E+003	3.1314752E-001	-1.941045399246616E-002	1.000000000000000E+000
9.633128529487265E+003	3.1414595E-001	-1.917678323478045E-002	1.000000000000000E+000
9.636461629446916E+003	3.1516695E-001	-1.894717494569208E-002	1.000000000000000E+000
9.639794729406553E+003	3.1616393E-001	-1.871655306579652E-002	1.000000000000000E+000
9.643127929366179E+003	3.1715265E-001	-1.848778554243224E-002	1.000000000000000E+000
9.646461029325845E+003	3.1813693E-001	-1.825328682700000E-002	1.000000000000000E+000
9.649794029285476E+003	3.1915274E-001	-1.802417276170711E-002	1.000000000000000E+000
9.653127129245127E+003	3.2015419E-001	-1.780209081844591E-002	1.000000000000000E+000
9.656460229204735E+003	3.2115391E-001	-1.758182240948521E-002	1.000000000000000E+000
9.659793329164444E+003	3.2213461E-001	-1.735317344296775E-002	1.000000000000000E+000
9.663126429124037E+003	3.2314861E-001	-1.712907793512247E-002	1.000000000000000E+000
9.666459529083688E+003	3.2412815E-001	-1.691902054352224E-002	1.000000000000000E+000
9.669792629043339E+003	3.2515064E-001	-1.669742496058457E-002	1.000000000000000E+000
9.673125729002990E+003	3.2613868E-001	-1.646587301021574E-002	1.000000000000000E+000
9.676458828962641E+003	3.2709286E-001	-1.624067924038664E-002	1.000000000000000E+000
9.679791928922270E+003	3.2812652E-001	-1.600707569368898E-002	1.000000000000000E+000
9.683125028881914E+003	3.2911211E-001	-1.577390959724281E-002	1.000000000000000E+000
9.686458128841557E+003	3.3013049E-001	-1.554388026835268E-002	1.000000000000000E+000
9.689791128801204E+003	3.3112302E-001	-1.531465394215739E-002	1.000000000000000E+000
9.693124228760833E+003	3.3212534E-001	-1.508936996551888E-002	1.000000000000000E+000
9.696457328720542E+003	3.3313373E-001	-1.486476442811585E-002	1.000000000000000E+000
9.699790428680135E+003	3.3413306E-001	-1.463791507338039E-002	1.000000000000000E+000
9.703123528639786E+003	3.3510992E-001	-1.441564038559206E-002	1.000000000000000E+000
9.706456628599437E+003	3.3611906E-001	-1.418468871500744E-002	1.000000000000000E+000
9.709789728559059E+003	3.3712262E-001	-1.394518057596661E-002	1.000000000000000E+000
9.713122828518710E+003	3.3812484E-001	-1.372080904666556E-002	1.000000000000000E+000
9.716455928478375E+003	3.3914056E-001	-1.352327987388989E-002	1.000000000000000E+000
9.719789028438012E+003	3.4012803E-001	-1.330390138227316E-002	1.000000000000000E+000
9.723122128397656E+003	3.4113747E-001	-1.307579842368711E-002	1.000000000000000E+000
9.726455228357343E+003	3.4213492E-001	-1.285807276907508E-002	1.000000000000000E+000
9.729788328316936E+003	3.4312254E-001	-1.263832002109819E-002	1.000000000000000E+000
9.733121328276640E+003	3.4414309E-001	-1.241854162144751E-002	1.000000000000000E+000
9.736454428236233E+003	3.4515491E-001	-1.219510031318499E-002	1.000000000000000E+000
9.739787528195942E+003	3.4613433E-001	-1.196858623454425E-002	1.000000000000000E+000
9.743120628155564E+003	3.4712642E-001	-1.174847156892542E-002	1.000000000000000E+000
9.746453728115186E+003	3.4812981E-001	-1.152539054797852E-002	1.000000000000000E+000
9.749786828074866E+003	3.4912658E-001	-1.130346998033172E-002	1.000000000000000E+000
9.753119928034503E+003	3.5011509E-001	-1.108295370884171E-002	1.000000000000000E+000
9.756453027994154E+003	3.5111761E-001	-1.086059637855674E-002	1.000000000000000E+000
9.759786127953776E+003	3.5211223E-001	-1.063553102946851E-002	1.000000000000000E+000
9.763119227913427E+003	3.5313329E-001	-1.041770533836857E-002	1.000000000000000E+000
9.766452327873078E+003	3.5413527E-001	-1.021487292883860E-002	1.000000000000000E+000
9.769785427832743E+003	3.5511917E-001	-1.000355820706991E-002	1.000000000000000E+000
9.773118427792331E+003	3.5612223E-001	-9.785489387560381E-003	1.000000000000000E+000
9.776451527752040E+003	3.5714197E-001	-9.572080372027447E-003	1.000000000000000E+000
9.779784627711633E+003	3.5815153E-001	-9.357164520453078E-003	1.000000000000000E+000
9.783117727671255E+003	3.5912451E-001	-9.137010951614760E-003	1.000000000000000E+000
9.786450827630935E+003	3.6013460E-001	-8.908527081744874E-003	1.000000000000000E+000
9.789783927590586E+003	3.6112911E-001	-8.687536950981761E-003	1.000000000000000E+000
9.793117027550208E+003	3.6213905E-001	-8.465377371753541E-003	1.000000000000000E+000
9.796450127509866E+003	3.6314410E-001	-8.256627416368012E-003	1.000000000000000E+000
9.799783227469510E+003	3.6415765E-001	-8.044541926741547E-003	1.000000000000000E+000
9.803116327429154E+003	3.6514336E-001	-7.830013360269131E-003	1.000000000000000E+000
9.806449427388841E+003	3.6612004E-001	-7.633418273362211E-003	1.000000000000000E+000
9.809782527348434E+003	3.6712143E-001	-7.426314792580685E-003	1.000000000000000E+000
9.813115527308139E+003	3.6813882E-001	-7.216202795650301E-003	1.000000000000000E+000
9.816448627267731E+003	3.6913171E-001	-7.010225132798614E-003	1.000000000000000E+000
9.819781727227382E+003	3.7015358E-001	-6.795093240749520E-003	1.000000000000000E+000
